Contig	Source	Type	Pos_Start	Pos_End	Strand	Locus_Tag	Product	Predicted_Operon
HCP21_943_	img_mer_v340	CDS	3	380	-	HCP21_00236620	hypothetical protein	HCP21_943_-R1
HCP21_1212	img_mer_v340	CDS	3	358	-	HCP21_00236630	MORN repeat.	HCP21_1212-R1
HCP21_8057	img_mer_v340	CDS	118	528	+	HCP21_00236640	Radial spokehead-like protein.	HCP21_8057-F1
HCP21_4477	img_mer_v340	CDS	1	417	+	HCP21_00236650	hypothetical protein	HCP21_4477-F1
HCP21_364_	img_mer_v340	CDS	3	314	+	HCP21_00236660	hypothetical protein	HCP21_364_-F1
HCP21_5700	img_mer_v340	CDS	3	416	-	HCP21_00236670	Uncharacterized conserved protein	HCP21_5700-R1
HCP21_1028	img_mer_v340	CDS	2	295	+	HCP21_00236680	hypothetical protein	HCP21_1028-F1
HCP21_6884	img_mer_v340	CDS	228	323	-	HCP21_00236690	hypothetical protein	HCP21_6884-R1
HCP21_10165	img_mer_v340	CDS	1	198	-	HCP21_00236700	hypothetical protein	HCP21_10165-R1
HCP21_2389	img_mer_v340	CDS	327	1085	-	HCP21_00236710	Predicted membrane protein	HCP21_2389-R1
HCP21_2389	img_mer_v340	CDS	1089	1676	-	HCP21_00236720	Conserved protein/domain typically associated with flavoprotein oxygenases, DIM6/NTAB family	HCP21_2389-R1
HCP21_2389	img_mer_v340	CDS	2125	2367	-	HCP21_00236730	hypothetical protein	HCP21_2389-R1
HCP21_2389	img_mer_v340	CDS	2505	3083	-	HCP21_00236740	NADPH-dependent FMN reductase.	HCP21_2389-R1
HCP21_7171	img_mer_v340	CDS	3	725	-	HCP21_00236750	hypothetical protein	HCP21_7171-R1
HCP21_2_12460	img_mer_v340	CDS	1	201	+	HCP21_00236760	Cation transport ATPase	HCP21_2_12460-F1
HCP21_2_15793	img_mer_v340	CDS	3	101	-	HCP21_00236770	ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain	HCP21_2_15793-R1
HCP21_2_16793	img_mer_v340	CDS	3	104	-	HCP21_00236780	hypothetical protein	HCP21_2_16793-R1
HCP21_2_17293	img_mer_v340	CDS	3	107	-	HCP21_00236790	hypothetical protein	HCP21_2_17293-R1
HCP21_2_20293	img_mer_v340	CDS	2	121	+	HCP21_00236800	MORN repeat.	HCP21_2_20293-F1
HCP21_2_24793	img_mer_v340	CDS	2	175	+	HCP21_00236810	MORN repeat.	HCP21_2_24793-F1
HCP21_2_25293	img_mer_v340	CDS	2	186	-	HCP21_00236820	Pyruvate carboxylase	HCP21_2_25293-R1
HCP21_2_28518	img_mer_v340	CDS	1	105	+	HCP21_00236830	Aspartokinases	HCP21_2_28518-F1
HCP21_2_33018	img_mer_v340	CDS	3	127	-	HCP21_00236840	Aminopeptidase N	HCP21_2_33018-R1
HCP21_2_35018	img_mer_v340	CDS	7	111	-	HCP21_00236850	Zn-finger in Ran binding protein and others.	HCP21_2_35018-R1
HCP21_2_40620	img_mer_v340	CDS	3	106	-	HCP21_00236860	Mago nashi protein.	HCP21_2_40620-R1
HCP21_2_42120	img_mer_v340	CDS	8	109	+	HCP21_00236870	F0F1-type ATP synthase, beta subunit	HCP21_2_42120-F1
HCP21_2_55620	img_mer_v340	CDS	3	188	-	HCP21_00236880	Calcium-activated chloride channel.	HCP21_2_55620-R1
HCP21_2_70649	img_mer_v340	CDS	3	98	+	HCP21_00236890	Zinc finger C-x8-C-x5-C-x3-H type (and similar).	HCP21_2_70649-F1
HCP21_2_72649	img_mer_v340	CDS	3	112	-	HCP21_00236900	hypothetical protein	HCP21_2_72649-R1
HCP21_2_74649	img_mer_v340	CDS	3	124	-	HCP21_00236910	hypothetical protein	HCP21_2_74649-R1
HCP21_2_76149	img_mer_v340	CDS	3	133	-	HCP21_00236920	hypothetical protein	HCP21_2_76149-R1
HCP21_2_81149	img_mer_v340	CDS	2	211	+	HCP21_00236930	hypothetical protein	HCP21_2_81149-F1
HCP21_2_89303	img_mer_v340	CDS	2	135	-	HCP21_00236940	hypothetical protein	HCP21_2_89303-R1
HCP21_2_89803	img_mer_v340	CDS	5	148	-	HCP21_00236950	hypothetical protein	HCP21_2_89803-R1
HCP21_2_90803	img_mer_v340	CDS	3	163	-	HCP21_00236960	Zinc carboxypeptidase.	HCP21_2_90803-R1
HCP21_2_93303	img_mer_v340	CDS	26	136	+	HCP21_00236970	RNA dependent RNA polymerase.	HCP21_2_93303-F1
HCP21_2_102975	img_mer_v340	CDS	53	166	+	HCP21_00236980	Sugar transferases involved in lipopolysaccharide synthesis	HCP21_2_102975-F1
HCP21_2_104975	img_mer_v340	CDS	3	215	-	HCP21_00236990	F0F1-type ATP synthase, subunit a	HCP21_2_104975-R1
HCP21_2_106574	img_mer_v340	CDS	11	103	+	HCP21_00237000	hypothetical protein	HCP21_2_106574-F1
HCP21_2_111574	img_mer_v340	CDS	3	125	+	HCP21_00237010	Calpain family cysteine protease.	HCP21_2_111574-F1
HCP21_2_112574	img_mer_v340	CDS	3	134	-	HCP21_00237020	Protein kinase domain.	HCP21_2_112574-R1
HCP21_2_116074	img_mer_v340	CDS	1	171	+	HCP21_00237030	Collagenase and related proteases	HCP21_2_116074-F1
HCP21_2_116574	img_mer_v340	CDS	5	178	-	HCP21_00237040	hypothetical protein	HCP21_2_116574-R1
HCP21_2_136001	img_mer_v340	CDS	3	110	-	HCP21_00237050	hypothetical protein	HCP21_2_136001-R1
HCP21_2_140001	img_mer_v340	CDS	22	129	+	HCP21_00237060	NADH:flavin oxidoreductases, Old Yellow Enzyme family	HCP21_2_140001-F1
HCP21_2_141001	img_mer_v340	CDS	2	135	-	HCP21_00237070	Superfamily II DNA/RNA helicases, SNF2 family	HCP21_2_141001-R1
HCP21_2_142001	img_mer_v340	CDS	4	141	+	HCP21_00237080	hypothetical protein	HCP21_2_142001-F1
HCP21_2_145501	img_mer_v340	CDS	50	175	+	HCP21_00237090	MORN repeat.	HCP21_2_145501-F1
HCP21_2_154854	img_mer_v340	CDS	2	115	+	HCP21_00237100	Holliday junction resolvasome, helicase subunit	HCP21_2_154854-F1
HCP21_2_159854	img_mer_v340	CDS	1	149	+	HCP21_00237110	GMP-PDE, delta subunit.	HCP21_2_159854-F1
HCP21_6578	img_mer_v340	CDS	3	425	+	HCP21_00237120	hypothetical protein	HCP21_6578-F1
HCP21_5476	img_mer_v340	CDS	275	1255	+	HCP21_00237130	PA26 p53-induced protein (sestrin).	HCP21_5476-F1
HCP21_1565	img_mer_v340	CDS	350	445	+	HCP21_00237140	hypothetical protein	HCP21_1565-F1
HCP21_1669	img_mer_v340	CDS	2	373	+	HCP21_00237150	hypothetical protein	HCP21_1669-F1
HCP21_3537	img_mer_v340	CDS	2	259	-	HCP21_00237160	hypothetical protein	HCP21_3537-R1
HCP21_2914	img_mer_v340	CDS	2	100	-	HCP21_00237170	hypothetical protein	HCP21_2914-R1
HCP21_2914	img_mer_v340	CDS	122	721	-	HCP21_00237180	hypothetical protein	HCP21_2914-R1
HCP21_2200	img_mer_v340	CDS	2	288	-	HCP21_00237190	Putative zinc finger in N-recognin (UBR box).	HCP21_2200-R1
HCP21_3945	img_mer_v340	CDS	94	465	-	HCP21_00237200	hypothetical protein	HCP21_3945-R1
HCP21_450_	img_mer_v340	CDS	3	320	+	HCP21_00237210	hypothetical protein	HCP21_450_-F1
HCP21_2209	img_mer_v340	CDS	2	421	+	HCP21_00237220	hypothetical protein	HCP21_2209-F1
HCP21_7812	img_mer_v340	CDS	3	173	+	HCP21_00237230	hypothetical protein	HCP21_7812-F1
HCP21_7812	img_mer_v340	CDS	373	504	-	HCP21_00237240	hypothetical protein	HCP21_7812-R1
HCP21_7812	img_mer_v340	CDS	525	593	-	HCP21_00237250	hypothetical protein	HCP21_7812-R1
HCP21_8493	img_mer_v340	CDS	3	152	-	HCP21_00237260	hypothetical protein	HCP21_8493-R1
HCP21_8493	img_mer_v340	CDS	304	618	+	HCP21_00237270	hypothetical protein	HCP21_8493-F1
HCP21_9332	img_mer_v340	CDS	66	713	-	HCP21_00237280	hypothetical protein	HCP21_9332-R1
HCP21_9332	img_mer_v340	CDS	944	1015	-	HCP21_00237290	hypothetical protein	HCP21_9332-R1
HCP21_1502	img_mer_v340	CDS	2	325	+	HCP21_00237300	hypothetical protein	HCP21_1502-F1
HCP21_8277	img_mer_v340	CDS	1	330	+	HCP21_00237310	Butyrate kinase	HCP21_8277-F1
HCP21_3931	img_mer_v340	CDS	1	669	-	HCP21_00237320	hypothetical protein	HCP21_3931-R1
HCP21_3209	img_mer_v340	CDS	193	414	-	HCP21_00237330	hypothetical protein	HCP21_3209-R1
HCP21_198_	img_mer_v340	CDS	3	332	-	HCP21_00237340	hypothetical protein	HCP21_198_-R1
HCP21_10315	img_mer_v340	CDS	3	488	+	HCP21_00237350	Protein tyrosine kinase.	HCP21_10315-F1
HCP21_882_	img_mer_v340	CDS	44	310	-	HCP21_00237360	hypothetical protein	HCP21_882_-R1
HCP21_6452	img_mer_v340	CDS	1	348	+	HCP21_00237370	hypothetical protein	HCP21_6452-F1
HCP21_4974	img_mer_v340	CDS	2	289	+	HCP21_00237380	TBC domain.	HCP21_4974-F1
HCP21_1_1_newblercontig10677	img_mer_v340	CDS	34	195	+	HCP21_00237390	hypothetical protein	HCP21_1_1_newblercontig10677-F1
HCP21_1_1_newblercontig12311	img_mer_v340	CDS	3	218	+	HCP21_00237400	Uncharacterized protein conserved in bacteria	HCP21_1_1_newblercontig12311-F1
HCP21_1_1_newblercontig14432	img_mer_v340	CDS	9	149	+	HCP21_00237410	hypothetical protein	HCP21_1_1_newblercontig14432-F1
HCP21_1_1_newblercontig15477	img_mer_v340	CDS	3	131	+	HCP21_00237420	hypothetical protein	HCP21_1_1_newblercontig15477-F1
HCP21_2_7461	img_mer_v340	CDS	2	136	+	HCP21_00237430	hypothetical protein	HCP21_2_7461-F1
HCP21_2_8961	img_mer_v340	CDS	2	150	-	HCP21_00237440	Cation transport ATPase	HCP21_2_8961-R1
HCP21_2_10461	img_mer_v340	CDS	1	165	+	HCP21_00237450	Gamma-glutamyl phosphate reductase	HCP21_2_10461-F1
HCP21_2_11461	img_mer_v340	CDS	9	182	-	HCP21_00237460	Ras family.	HCP21_2_11461-R1
HCP21_2_22294	img_mer_v340	CDS	70	138	+	HCP21_00237470	hypothetical protein	HCP21_2_22294-F1
HCP21_2_35519	img_mer_v340	CDS	9	152	+	HCP21_00237480	hypothetical protein	HCP21_2_35519-F1
HCP21_2_36019	img_mer_v340	CDS	2	162	-	HCP21_00237490	5,10-methylenetetrahydrofolate reductase	HCP21_2_36019-R1
HCP21_2_38019	img_mer_v340	CDS	2	201	-	HCP21_00237500	Ubiquitin carboxyl-terminal hydrolase.	HCP21_2_38019-R1
HCP21_2_39019	img_mer_v340	CDS	3	245	+	HCP21_00237510	Transcription initiation factor TFIIIB, Brf1 subunit/Transcription initiation factor TFIIB	HCP21_2_39019-F1
HCP21_2_44121	img_mer_v340	CDS	3	118	-	HCP21_00237520	hypothetical protein	HCP21_2_44121-R1
HCP21_2_45621	img_mer_v340	CDS	2	126	-	HCP21_00237530	hypothetical protein	HCP21_2_45621-R1
HCP21_2_49121	img_mer_v340	CDS	56	151	-	HCP21_00237540	Tubulin-tyrosine ligase family.	HCP21_2_49121-R1
HCP21_2_49621	img_mer_v340	CDS	3	154	-	HCP21_00237550	hypothetical protein	HCP21_2_49621-R1
HCP21_2_50621	img_mer_v340	CDS	2	165	-	HCP21_00237560	TB2/DP1, HVA22 family.	HCP21_2_50621-R1
HCP21_2_53621	img_mer_v340	CDS	20	196	-	HCP21_00237570	hypothetical protein	HCP21_2_53621-R1
HCP21_2_55121	img_mer_v340	CDS	3	226	-	HCP21_00237580	N-acetyl-beta-hexosaminidase	HCP21_2_55121-R1
HCP21_2_60007	img_mer_v340	CDS	2	108	-	HCP21_00237590	Uncharacterized conserved protein, contains CCCH-type Zn-finger protein	HCP21_2_60007-R1
HCP21_2_61007	img_mer_v340	CDS	4	114	+	HCP21_00237600	ATPase components of ABC transporters with duplicated ATPase domains	HCP21_2_61007-F1
HCP21_2_65507	img_mer_v340	CDS	14	151	-	HCP21_00237610	hypothetical protein	HCP21_2_65507-R1
HCP21_2_66007	img_mer_v340	CDS	3	158	-	HCP21_00237620	Predicted oxidoreductases (related to aryl-alcohol dehydrogenases)	HCP21_2_66007-R1
HCP21_2_72150	img_mer_v340	CDS	3	112	-	HCP21_00237630	Ras family.	HCP21_2_72150-R1
HCP21_2_72650	img_mer_v340	CDS	3	113	+	HCP21_00237640	hypothetical protein	HCP21_2_72650-F1
HCP21_2_75150	img_mer_v340	CDS	2	118	+	HCP21_00237650	hypothetical protein	HCP21_2_75150-F1
HCP21_2_81150	img_mer_v340	CDS	70	222	-	HCP21_00237660	Vesicle coat complex COPII, subunit SEC23	HCP21_2_81150-R1
HCP21_2_82304	img_mer_v340	CDS	2	100	-	HCP21_00237670	hypothetical protein	HCP21_2_82304-R1
HCP21_2_87804	img_mer_v340	CDS	5	124	-	HCP21_00237680	Electron transfer flavoprotein, beta subunit	HCP21_2_87804-R1
HCP21_2_90304	img_mer_v340	CDS	3	155	-	HCP21_00237690	Ketopantoate hydroxymethyltransferase	HCP21_2_90304-R1
HCP21_2_92304	img_mer_v340	CDS	2	195	-	HCP21_00237700	Beige/BEACH domain.	HCP21_2_92304-R1
HCP21_2_99476	img_mer_v340	CDS	44	127	+	HCP21_00237710	MG2 domain.	HCP21_2_99476-F1
HCP21_2_113575	img_mer_v340	CDS	7	141	-	HCP21_00237720	hypothetical protein	HCP21_2_113575-R1
HCP21_2_138502	img_mer_v340	CDS	24	119	+	HCP21_00237730	Protein kinase domain.	HCP21_2_138502-F1
HCP21_2_145002	img_mer_v340	CDS	2	165	-	HCP21_00237740	Excinuclease ATPase subunit	HCP21_2_145002-R1
HCP21_2_161355	img_mer_v340	CDS	3	184	-	HCP21_00237750	hypothetical protein	HCP21_2_161355-R1
HCP21_2_162855	img_mer_v340	CDS	2	240	-	HCP21_00237760	Sugar transferases involved in lipopolysaccharide synthesis	HCP21_2_162855-R1
HCP21_3326	img_mer_v340	CDS	2	79	+	HCP21_00237770	hypothetical protein	HCP21_3326-F1
HCP21_2837	img_mer_v340	CDS	18	170	+	HCP21_00237780	hypothetical protein	HCP21_2837-F1
HCP21_7119	img_mer_v340	CDS	3	158	-	HCP21_00237790	hypothetical protein	HCP21_7119-R1
HCP21_7119	img_mer_v340	CDS	139	477	-	HCP21_00237800	hypothetical protein	HCP21_7119-R1
HCP21_7119	img_mer_v340	CDS	585	704	-	HCP21_00237810	hypothetical protein	HCP21_7119-R1
HCP21_3445	img_mer_v340	CDS	3	539	+	HCP21_00237820	hypothetical protein	HCP21_3445-F1
HCP21_4821	img_mer_v340	CDS	139	639	-	HCP21_00237830	3''5''-cyclic nucleotide phosphodiesterase.	HCP21_4821-R1
HCP21_1211	img_mer_v340	CDS	1	372	+	HCP21_00237840	hypothetical protein	HCP21_1211-F1
HCP21_7857	img_mer_v340	CDS	2	475	-	HCP21_00237850	hypothetical protein	HCP21_7857-R1
HCP21_4214	img_mer_v340	CDS	61	852	+	HCP21_00237860	Enoyl-CoA hydratase/carnithine racemase	HCP21_4214-F1
HCP21_7496	img_mer_v340	CDS	2	778	-	HCP21_00237870	Ion transport protein.	HCP21_7496-R1
HCP21_5462	img_mer_v340	CDS	1	1089	-	HCP21_00237880	hypothetical protein	HCP21_5462-R1
HCP21_1682	img_mer_v340	CDS	3	302	-	HCP21_00237890	hypothetical protein	HCP21_1682-R1
HCP21_1682	img_mer_v340	CDS	325	465	-	HCP21_00237900	hypothetical protein	HCP21_1682-R1
HCP21_1887	img_mer_v340	CDS	3	350	+	HCP21_00237910	hypothetical protein	HCP21_1887-F1
HCP21_2253	img_mer_v340	CDS	3	62	-	HCP21_00237920	hypothetical protein	HCP21_2253-R1
HCP21_8175	img_mer_v340	CDS	1	360	-	HCP21_00237930	hypothetical protein	HCP21_8175-R1
HCP21_3069	img_mer_v340	CDS	3	233	-	HCP21_00237940	Kinesin-like protein	HCP21_3069-R1
HCP21_10090	img_mer_v340	CDS	186	383	+	HCP21_00237950	hypothetical protein	HCP21_10090-F1
HCP21_2550	img_mer_v340	CDS	1	219	-	HCP21_00237960	hypothetical protein	HCP21_2550-R1
HCP21_4787	img_mer_v340	CDS	1	666	-	HCP21_00237970	Glucan phosphorylase	HCP21_4787-R1
HCP21_8647	img_mer_v340	CDS	40	1002	-	HCP21_00237980	B-box zinc finger.	HCP21_8647-R1
HCP21_4497	img_mer_v340	CDS	170	286	-	HCP21_00237990	hypothetical protein	HCP21_4497-R1
HCP21_6690	img_mer_v340	CDS	3	356	-	HCP21_00238000	hypothetical protein	HCP21_6690-R1
HCP21_1_1_newblercontig06060	img_mer_v340	CDS	144	248	-	HCP21_00238010	Papain family cysteine protease.	HCP21_1_1_newblercontig06060-R1
HCP21_1_1_newblercontig10679	img_mer_v340	CDS	6	179	+	HCP21_00238020	hypothetical protein	HCP21_1_1_newblercontig10679-F1
HCP21_1_1_newblercontig14433	img_mer_v340	CDS	3	148	-	HCP21_00238030	hypothetical protein	HCP21_1_1_newblercontig14433-R1
HCP21_1_1_newblercontig15478	img_mer_v340	CDS	3	169	-	HCP21_00238040	hypothetical protein	HCP21_1_1_newblercontig15478-R1
HCP21_1_1_newblercontig16829	img_mer_v340	CDS	1	231	+	HCP21_00238050	NADH:flavin oxidoreductases, Old Yellow Enzyme family	HCP21_1_1_newblercontig16829-F1
HCP21_2_4962	img_mer_v340	CDS	3	119	+	HCP21_00238060	Ras family.	HCP21_2_4962-F1
HCP21_2_25795	img_mer_v340	CDS	2	190	+	HCP21_00238070	HRD ubiquitin ligase complex, ER membrane component	HCP21_2_25795-F1
HCP21_2_26295	img_mer_v340	CDS	3	215	-	HCP21_00238080	F0F1-type ATP synthase, subunit a	HCP21_2_26295-R1
HCP21_2_37020	img_mer_v340	CDS	1	180	+	HCP21_00238090	MORN repeat.	HCP21_2_37020-F1
HCP21_2_42122	img_mer_v340	CDS	6	107	-	HCP21_00238100	Protein kinase domain.	HCP21_2_42122-R1
HCP21_2_44622	img_mer_v340	CDS	1	120	+	HCP21_00238110	hypothetical protein	HCP21_2_44622-F1
HCP21_2_45122	img_mer_v340	CDS	1	123	+	HCP21_00238120	hypothetical protein	HCP21_2_45122-F1
HCP21_2_46622	img_mer_v340	CDS	6	131	-	HCP21_00238130	hypothetical protein	HCP21_2_46622-R1
HCP21_2_47622	img_mer_v340	CDS	2	138	-	HCP21_00238140	Ca2+-binding protein (EF-Hand superfamily)	HCP21_2_47622-R1
HCP21_2_66008	img_mer_v340	CDS	3	158	+	HCP21_00238150	hypothetical protein	HCP21_2_66008-F1
HCP21_2_67508	img_mer_v340	CDS	3	188	+	HCP21_00238160	Putative NADH-flavin reductase	HCP21_2_67508-F1
HCP21_2_72651	img_mer_v340	CDS	3	113	+	HCP21_00238170	hypothetical protein	HCP21_2_72651-F1
HCP21_2_73651	img_mer_v340	CDS	3	113	+	HCP21_00238180	Ras family.	HCP21_2_73651-F1
HCP21_2_80651	img_mer_v340	CDS	2	141	-	HCP21_00238190	hypothetical protein	HCP21_2_80651-R1
HCP21_2_87305	img_mer_v340	CDS	3	125	+	HCP21_00238200	UDP-N-acetylmuramate-alanine ligase	HCP21_2_87305-F1
HCP21_2_95477	img_mer_v340	CDS	4	105	+	HCP21_00238210	hypothetical protein	HCP21_2_95477-F1
HCP21_2_97977	img_mer_v340	CDS	2	117	-	HCP21_00238220	Mismatch repair ATPase (MutS family)	HCP21_2_97977-R1
HCP21_2_103477	img_mer_v340	CDS	12	134	+	HCP21_00238230	WD domain, G-beta repeat.	HCP21_2_103477-F1
HCP21_2_106076	img_mer_v340	CDS	4	102	-	HCP21_00238240	hypothetical protein	HCP21_2_106076-R1
HCP21_2_113576	img_mer_v340	CDS	11	139	-	HCP21_00238250	hypothetical protein	HCP21_2_113576-R1
HCP21_2_114576	img_mer_v340	CDS	5	148	-	HCP21_00238260	hypothetical protein	HCP21_2_114576-R1
HCP21_2_119076	img_mer_v340	CDS	9	161	+	HCP21_00238270	Vacuolar protein sorting-associated protein 35.	HCP21_2_119076-F1
HCP21_2_121824	img_mer_v340	CDS	2	105	-	HCP21_00238280	DNA-directed RNA polymerase, beta'' subunit/160 kD subunit	HCP21_2_121824-R1
HCP21_2_122824	img_mer_v340	CDS	2	109	+	HCP21_00238290	UDP-N-acetylmuramate dehydrogenase	HCP21_2_122824-F1
HCP21_2_129824	img_mer_v340	CDS	2	162	-	HCP21_00238300	hypothetical protein	HCP21_2_129824-R1
HCP21_2_132324	img_mer_v340	CDS	1	213	+	HCP21_00238310	UDP-N-acetylmuramate-alanine ligase	HCP21_2_132324-F1
HCP21_2_147003	img_mer_v340	CDS	3	193	-	HCP21_00238320	Protein kinase domain.	HCP21_2_147003-R1
HCP21_2_148003	img_mer_v340	CDS	124	210	-	HCP21_00238330	NADH:flavin oxidoreductases, Old Yellow Enzyme family	HCP21_2_148003-R1
HCP21_2_149503	img_mer_v340	CDS	3	239	+	HCP21_00238340	Protein kinase domain.	HCP21_2_149503-F1
HCP21_2_153356	img_mer_v340	CDS	3	107	+	HCP21_00238350	TCP-1/cpn60 chaperonin family.	HCP21_2_153356-F1
HCP21_2_159356	img_mer_v340	CDS	3	151	-	HCP21_00238360	Methionine synthase I, cobalamin-binding domain	HCP21_2_159356-R1
HCP21_3419	img_mer_v340	CDS	126	743	-	HCP21_00238370	hypothetical protein	HCP21_3419-R1
HCP21_1118	img_mer_v340	CDS	2	274	+	HCP21_00238380	Predicted protein-tyrosine phosphatase	HCP21_1118-F1
HCP21_7686	img_mer_v340	CDS	13	348	-	HCP21_00238390	hypothetical protein	HCP21_7686-R1
HCP21_7686	img_mer_v340	CDS	382	441	-	HCP21_00238400	hypothetical protein	HCP21_7686-R1
HCP21_1285	img_mer_v340	CDS	3	305	+	HCP21_00238410	hypothetical protein	HCP21_1285-F1
HCP21_1542	img_mer_v340	CDS	1	186	-	HCP21_00238420	hypothetical protein	HCP21_1542-R1
HCP21_6926	img_mer_v340	CDS	1	969	-	HCP21_00238430	GTPase subunit of restriction endonuclease	HCP21_6926-R1
HCP21_7457	img_mer_v340	CDS	2	606	-	HCP21_00238440	hypothetical protein	HCP21_7457-R1
HCP21_4951	img_mer_v340	CDS	7	483	-	HCP21_00238450	hypothetical protein	HCP21_4951-R1
HCP21_230_	img_mer_v340	CDS	3	308	+	HCP21_00238460	hypothetical protein	HCP21_230_-F1
HCP21_2781	img_mer_v340	CDS	3	536	-	HCP21_00238470	hypothetical protein	HCP21_2781-R1
HCP21_4258	img_mer_v340	CDS	2	301	-	HCP21_00238480	hypothetical protein	HCP21_4258-R1
HCP21_2787	img_mer_v340	CDS	2	1255	-	HCP21_00238490	hypothetical protein	HCP21_2787-R1
HCP21_6930	img_mer_v340	CDS	3	311	+	HCP21_00238500	Eukaryotic aspartyl protease.	HCP21_6930-F1
HCP21_9441	img_mer_v340	CDS	3	386	+	HCP21_00238510	Beige/BEACH domain.	HCP21_9441-F1
HCP21_2680	img_mer_v340	CDS	2	499	+	HCP21_00238520	hypothetical protein	HCP21_2680-F1
HCP21_7154	img_mer_v340	CDS	2	925	+	HCP21_00238530	WD domain, G-beta repeat.	HCP21_7154-F1
HCP21_3153	img_mer_v340	CDS	2	451	+	HCP21_00238540	hypothetical protein	HCP21_3153-F1
HCP21_8938	img_mer_v340	CDS	1	108	-	HCP21_00238550	hypothetical protein	HCP21_8938-R1
HCP21_8938	img_mer_v340	CDS	309	368	-	HCP21_00238560	hypothetical protein	HCP21_8938-R1
HCP21_3657	img_mer_v340	CDS	3	310	-	HCP21_00238570	Serine/threonine protein kinase	HCP21_3657-R1
HCP21_8357	img_mer_v340	CDS	3	128	-	HCP21_00238580	hypothetical protein	HCP21_8357-R1
HCP21_8357	img_mer_v340	CDS	138	371	-	HCP21_00238590	hypothetical protein	HCP21_8357-R1
HCP21_2_2463	img_mer_v340	CDS	3	110	+	HCP21_00238600	Ubiquitin carboxyl-terminal hydrolase	HCP21_2_2463-F1
HCP21_2_4463	img_mer_v340	CDS	11	118	+	HCP21_00238610	Uncharacterized protein conserved in bacteria	HCP21_2_4463-F1
HCP21_2_5463	img_mer_v340	CDS	1	123	+	HCP21_00238620	hypothetical protein	HCP21_2_5463-F1
HCP21_2_6463	img_mer_v340	CDS	3	130	-	HCP21_00238630	Uncharacterized conserved protein	HCP21_2_6463-R1
HCP21_2_11463	img_mer_v340	CDS	2	181	+	HCP21_00238640	Protease subunit of ATP-dependent Clp proteases	HCP21_2_11463-F1
HCP21_2_12463	img_mer_v340	CDS	2	189	-	HCP21_00238650	hypothetical protein	HCP21_2_12463-R1
HCP21_2_18796	img_mer_v340	CDS	3	113	-	HCP21_00238660	Molecular chaperone	HCP21_2_18796-R1
HCP21_2_20296	img_mer_v340	CDS	9	122	-	HCP21_00238670	Glycerophosphoryl diester phosphodiesterase family.	HCP21_2_20296-R1
HCP21_2_23796	img_mer_v340	CDS	6	158	-	HCP21_00238680	hypothetical protein	HCP21_2_23796-R1
HCP21_2_26296	img_mer_v340	CDS	6	215	-	HCP21_00238690	Pumilio-family RNA binding repeat.	HCP21_2_26296-R1
HCP21_2_28021	img_mer_v340	CDS	2	100	-	HCP21_00238700	Protein kinase domain.	HCP21_2_28021-R1
HCP21_2_28521	img_mer_v340	CDS	3	80	+	HCP21_00238710	hypothetical protein	HCP21_2_28521-F1
HCP21_2_33021	img_mer_v340	CDS	2	126	-	HCP21_00238720	hypothetical protein	HCP21_2_33021-R1
HCP21_2_35521	img_mer_v340	CDS	3	152	-	HCP21_00238730	Holliday junction resolvasome, helicase subunit	HCP21_2_35521-R1
HCP21_2_37021	img_mer_v340	CDS	2	180	-	HCP21_00238740	Predicted membrane protein	HCP21_2_37021-R1
HCP21_2_37521	img_mer_v340	CDS	65	178	+	HCP21_00238750	hypothetical protein	HCP21_2_37521-F1
HCP21_2_38521	img_mer_v340	CDS	3	220	-	HCP21_00238760	Phosphoglyceromutase	HCP21_2_38521-R1
HCP21_2_48623	img_mer_v340	CDS	9	146	+	HCP21_00238770	ATP-dependent protease Clp, ATPase subunit	HCP21_2_48623-F1
HCP21_2_60009	img_mer_v340	CDS	1	111	+	HCP21_00238780	Polyribonucleotide nucleotidyltransferase (polynucleotide phosphorylase)	HCP21_2_60009-F1
HCP21_2_60509	img_mer_v340	CDS	1	111	+	HCP21_00238790	hypothetical protein	HCP21_2_60509-F1
HCP21_2_64009	img_mer_v340	CDS	10	135	+	HCP21_00238800	MORN repeat.	HCP21_2_64009-F1
HCP21_2_68009	img_mer_v340	CDS	3	200	-	HCP21_00238810	Pseudouridylate synthases, 23S RNA-specific	HCP21_2_68009-R1
HCP21_2_68509	img_mer_v340	CDS	6	215	+	HCP21_00238820	hypothetical protein	HCP21_2_68509-F1
HCP21_2_75652	img_mer_v340	CDS	5	124	+	HCP21_00238830	hypothetical protein	HCP21_2_75652-F1
HCP21_2_76652	img_mer_v340	CDS	3	139	-	HCP21_00238840	ABC-type multidrug transport system, ATPase and permease components	HCP21_2_76652-R1
HCP21_2_80152	img_mer_v340	CDS	3	194	-	HCP21_00238850	Homoserine trans-succinylase	HCP21_2_80152-R1
HCP21_2_80652	img_mer_v340	CDS	5	148	-	HCP21_00238860	hypothetical protein	HCP21_2_80652-R1
HCP21_2_81152	img_mer_v340	CDS	15	221	+	HCP21_00238870	Peptidase family M50.	HCP21_2_81152-F1
HCP21_2_86306	img_mer_v340	CDS	3	119	+	HCP21_00238880	hypothetical protein	HCP21_2_86306-F1
